6.284546544449078065e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.982901972510654448e-02,0.000000000000000000e+00,1.998517704537879354e+02,1.531088489105739744e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005848914534156480e-01,0.000000000000000000e+00,4.585550040017714879e-02,2.542858128032858024e-03,8.092401702738588609e-03,3.776228995908969405e-02,1.998942122419489920e+02,1.825647261296222410e-03,3.960937134265026492e-03,0.000000000000000000e+00,5.748123465359999615e-03,0.000000000000000000e+00,1.316157613854110009e+00,2.680581505738374393e+00,7.659600948956262201e-01,6.902366820164861361e-01,4.582853840006170998e+01,1.763408748735128651e+00,9.834014220852490951e+01,1.345677793160295455e+00,1.491615917402140612e+00,4.399424103187919854e+01,1.783440003731671553e+00
5.935079592565544598e-02,1.725684990102269167e-02,1.289725774569335653e-02,4.213090566706667595e-02,1.258882056536264789e-02,1.996828269251227255e+02,1.806325866205807026e-02,6.227915839725572944e-02,3.030896303867162273e-02,1.643174412636830284e-02,4.586532084841646317e-02,5.686102722017921662e-02,2.349853826523434774e-02,1.893797586777720005e-02,1.877518187757216614e-02,4.688911284908357097e-02,1.996870024495549956e+02,3.534400901376848897e-02,4.535773038633253429e-02,9.252437408222995846e-03,7.142637534119490247e-03,5.093890002326202648e-02,4.072346652500655750e+01,9.706127250247341465e+00,1.038886087443608019e+01,8.718348787617406614e+00,2.950668411396059554e+01,4.021729446824017629e+01,2.301011734269958353e+01,8.594492379786695224e+00,6.415149256876546247e+00,4.951602615210212832e+00,1.776785638591989169e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000001137e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000001137e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.031595053290978647e+01,1.035198831355992866e+01,6.196760244682267271e-02,4.984491745753923198e+01,1.045661623558252984e+01,1.082642763511708353e+02,9.921341527744090283e-02,1.056047833675793690e+01,9.325930774187609490e-03,2.787204882836734343e-02,7.393775153014719818e-03
1.975916618931712956e-02,1.031959919895025952e-02,2.762692965106926940e-02,1.815415524554951643e-02,1.314060833547071351e-02,1.998164866295433626e+02,3.690385502233851315e-03,2.493930772220038020e-02,4.170018608479931360e-02,1.038222913662010562e-02,1.380080339047528790e-02,5.637129530938241734e-02,1.476251972946977971e-02,9.442880079512955965e-03,8.922737984616763152e-03,1.248049908053547145e-02,1.998091135640596860e+02,2.357751560365349205e-02,7.706773826047079792e-03,7.683254062313976500e-03,3.107735097828737223e-03,4.683122516698622062e-02,3.346277224868232025e+01,5.228820801780133642e+00,4.216411876340111320e+01,6.829910320787973887e+00,1.168792102190300675e+01,7.191299688423172576e+00,1.467056411417865469e+01,5.866221501209279765e+00,1.881727042439986874e+01,1.103573209614245521e+01,4.304536901909195734e+01
1.716148156290484700e-02,3.392912635511665959e-03,4.625903273152956637e-03,4.427509220901826997e-02,8.595665837094675424e-03,1.998577523699944152e+02,1.265028466505535576e-02,1.497728332810381938e-02,2.476135305293493058e-02,3.781628393553705669e-03,8.026025048256878527e-03,2.813828389678572905e-02,1.690756117443678250e-02,9.985858373100594057e-03,7.764753454735506951e-04,8.148752668016267728e-03,1.998587932674735157e+02,7.316240356528740454e-03,1.661100565516389349e-02,2.698746054769986420e-03,1.820358442662392551e-02,3.242022457540526259e-02,5.854860256866893309e+01,8.343014822673366027e+00,4.907217654929910466e+00,4.748083314547429268e+01,2.644950438265397885e+00,6.348906527617738327e+00,2.664430948756554951e+00,3.929520187912214624e+01,3.726255588334384861e+00,4.443945825985848863e+00,2.159664060017182763e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.269558769002577553e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.999746157867361944e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.561735261401539246e-03,0.000000000000000000e+00,1.055291923335707933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.269558769002577553e-03,1.999746157867361944e+02,5.561735261401539246e-03,0.000000000000000000e+00,1.055291923335707933e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.794314140644154065e+01,9.768979672597120611e+01,1.048851132689038845e+00,6.966286243782202625e-01,3.061612751856296888e-01,5.173032272158883949e-01,2.086319774011052175e+00,3.445460620217555836e-01,1.464200763347760781e-01,4.723079094562137925e+01,1.990040750129583147e+00
2.636454842026616716e-02,6.262571527618492496e-04,2.610901802794776943e-03,2.132650885050119387e-03,0.000000000000000000e+00,1.999472324634806171e+02,0.000000000000000000e+00,1.627326507394124882e-03,4.065645145002519216e-03,2.964853966866546828e-03,1.237535263915788900e-02,2.085112357417385348e-02,1.302928237216213975e-03,2.969803673857256479e-03,7.424395682671406684e-03,1.261189161323052806e-03,1.999423815849770847e+02,1.554415349943692216e-02,3.221143390877396519e-03,1.995794409830381391e-03,2.610901802794776943e-03,4.369815907876191527e-04,4.309297566989176431e-01,3.411289516987131010e-01,1.805932788617979345e-01,1.263655692150583154e-01,5.920994359454988532e-01,1.963034658881310008e+02,6.199974148788613970e-01,1.723215478974865489e-01,2.825948341030373179e-01,4.751207344318657544e-01,4.753825881376667617e-01
2.091951459616726156e-02,1.319631421252595756e-02,3.403216767887209254e-03,3.039244609303054859e-02,3.109277498668132009e-02,1.998208741543709834e+02,1.246064989902855198e-02,5.037929782404875281e-03,1.122148677049959742e-02,2.878084040396585754e-03,4.852342848030486572e-02,3.661650813493280698e-02,1.701077853372854817e-02,9.308583789531277644e-03,2.310026785034894475e-03,3.514958901750631082e-02,1.997978110607099609e+02,3.735402598735883262e-02,1.597700295454809738e-02,1.059454656876127401e-02,1.511074461641565003e-02,2.275713290275233752e-02,2.907269434998982494e+00,1.557215637939041919e+01,1.610207379204683420e+01,2.953428801512000046e+00,4.129319327579280774e+00,6.848153481340756343e+01,5.961087656250575684e+00,4.873670087432642184e+00,2.755238558186340114e+01,4.520627041927755130e+01,6.260803706240953836e+00
1.881416445291525866e-02,1.554247038894276782e-02,2.115077891464536147e-02,1.342351066489014602e-02,2.933324704286868062e-02,1.997905599419445366e+02,4.478544338548271983e-03,7.802978906671789207e-03,3.753396305299384287e-03,6.389688287496118890e-02,3.124408416559257967e-02,6.327204901879507348e-02,3.551823743473601913e-02,2.642367270409660268e-02,8.658941547097159103e-03,7.154130319764286094e-03,1.997579404512927681e+02,5.192374043798001285e-03,9.623412966724287018e-03,2.322597055588716125e-02,2.246685313455683980e-02,4.052390698140460878e-02,2.138415177428532932e+00,1.627252517605936477e+00,1.590839116154947241e+01,2.456949268611153059e+01,9.560605497834870903e+00,1.472592747356834764e+01,1.067883193359409688e+01,5.072905445964093474e+01,5.085665987609797867e+01,9.009021320513081577e+00,1.019634789605527381e+01
3.758720219438852622e-02,1.835353455370418441e-02,4.499437570303715939e-03,5.624296962879641454e-03,0.000000000000000000e+00,1.998909828738383112e+02,1.880762543676507042e-03,0.000000000000000000e+00,1.251848744477717691e-02,1.954463942516283803e-02,9.008765466813950518e-03,3.391029888471233655e-02,1.484746264339251772e-03,3.435489379071216161e-03,1.584830713931544358e-02,4.499437570303715939e-03,1.999187562808299106e+02,7.006933009477563611e-04,0.000000000000000000e+00,1.055634587098664345e-03,5.090730988823507358e-03,1.521838105564825294e-02,9.991930864933575407e+00,1.918043271411564277e+00,1.161467965219355705e+02,1.678292387446989720e+00,1.257299045558201600e+00,2.500005358533397626e+01,2.311206456191226888e+00,2.694547672111700098e+00,3.817602602422507374e+01,3.662294554536639213e-01,4.595747153982267519e-01
